"date","AAL","AAPL","BAC","C","CSCO","CVS","DAL","EA","GE","GM","GOOGL","GS","IBM","INTC","JNJ","JPM","K","KSS","LLY","LOW","LUV","M","MET","MRK","MSFT","NFLX","NVDA","PFE","PG","SCHW","TGT","TSN","UAL","WMT"
2013-02-25,-0.0435831559615831,-0.0246474609466791,-0.0503862648469079,-0.0467629994776629,-0.0163229740319305,-0.0226971199041307,0.0129219314169206,-0.00787848757207994,-0.0298013848538167,-0.0291936900023562,-0.0144755350671428,-0.0498055644936017,-0.020843482180984,-0.0166670524852116,-0.0118391280235054,-0.0289276369061794,-0.0172982733025863,-0.0165617208903578,-0.0134850108476116,-0.0598041022174192,-0.0270168937555362,-0.0167335607478151,-0.0407296115001884,-0.0184090017527881,-0.0216849841612806,-0.0092709823049136,-0.0201214031994211,-0.0136912406916739,-0.0149041848963391,-0.0313656592782197,-0.0116978886892888,-0.0254682695792516,-0.0109704145433094,-0.000851426190217624
2013-02-26,0.00909097170125188,0.0115367831433351,0.000898876465017251,-0.00290205765947691,0.00330514542153108,-0.00138135197100695,-0.0028735651957317,-0.00394922939233014,0.00347675274165067,0.00673151382567928,-0.00614453726474312,-0.000742967174766274,0.00256429735507373,0.00438276815509513,-0.00171470067733484,-0.0129411115156506,0.0110702237542469,-0.00349956612626433,0.00645104071140006,0.0120980304263419,0.00439561147303813,-0.0140458792747314,-0.000860215106807881,-0.00774924624623281,-0.000365296807714998,0.0191374114091018,0.00974824941366044,0.00519289000758296,0.00118366555544127,-0.00184899898594698,0.0149432587955758,-0.000446328951841541,-0.0118616274993363,0.00592385371256395
2013-02-27,0.00974155324529937,-0.00864619919514561,0.0133632278121672,0.0206094042661199,0.013979499772939,0.00883484690371411,0.0269902747224925,0.0262805172355275,0.01508974525703,0.0221411258772135,0.00624620415272657,0.0252417247491941,0.0171481197159482,0.0158924606623728,0.00842110239640812,0.0294472013263011,0.00813349989672218,0.0192792714580397,0.00548949228477151,0.0331611460641352,0.0379355832797672,0.0206654932973276,0.0240975515790605,0.0164245832082052,0.0141229941117049,0.00402229736834388,0.0184226275530359,0.0176670034911868,0.0104781574255246,0.0116458564147328,0.0129157499814882,-0.0158454019485637,0.0358732065835462,0.0103802306708005
2013-02-28,-0.00445765968451835,-0.00598612933785896,-0.00842390261874586,-0.00261749108395488,-0.00167684791956582,-0.00175901540517967,-0.00489340368272924,-0.00341685981632357,-0.0064391722810212,-0.0128089582925812,0.00012469586694251,-0.0105610227384458,-0.00669961067732483,-0.00143575042610426,-0.00157542372088226,-0.00489397387886233,0.00530329383489657,0.0241504602322831,-0.000365831355826934,0.0108052177900618,-0.0102041701742417,0.0152000965229789,-0.00674918197492845,-0.00653139713971139,-0.0028735651957317,0.0229648505832984,0.00793025567597756,0,-0.00628109890195091,-0.0116315973156449,-0.00427926796137402,0.00353513403952587,-0.00931625892223678,-0.0113789244907764
2013-03-01,0.017791425549523,-0.017341051031165,0.0186921330121525,0.0131470759428097,0.00577757986538767,0.00954893741143403,0.0385192048817911,0.0286778157013344,0.00735774797370372,0.0140638883576223,0.0104615196564552,0.0161396438270007,0.0112004342666071,0.0114778878446871,0.0119353505492726,0.00635834364481756,0.00446687813619581,0.0036888400298026,0.00861679178817819,0.0123215610513105,0.0136288310556058,-0.00147383961830066,0,0.00706217624428676,0.00826302527940563,0.0120039817994515,0.0110760625992066,0.00769657455198907,0.0103818528903714,0.0110362861428859,0.0142915663732999,0.0231299859825626,0.0296537665752036,0.013471997186819
2013-03-04,0.0291991546922623,-0.0182813565128667,0.0123458358222994,0.022372297754533,0,0.00910241590218937,0.0592278342003333,0.0127178932872821,0.00517019678195731,-0.00184399830971937,0.0199219204946044,0.0143620722075779,0.0127521469107958,0.00518502222204718,0.00610669084115656,0.00756417794506011,0.00954582627159221,0.00540366601804463,0.00182781992032632,0.00809932579075116,0.023530497410194,0.0201830559330788,0.00792980649224549,0.00973807834571529,0.0107143882124063,-0.0403980642288784,0.0027695368840202,0.0138184016972568,0.00562350268992272,0.00777748461260735,0.0237598749379366,0.0047506027585978,0.057117593348056,0.0240376264854096
2013-03-05,0.00285103543083931,0.0226686652294146,-0.000865426276428822,0.00436732104348648,0.0184556227641993,0.00556036328589619,0.00950276393917211,0.00922665975708745,0.00552605019425411,0.0131388751418358,0.0116028029660089,-0.00319833176265386,0.0032493542011452,0.00793469740603143,0.00128849392907018,0,0.00522364883512675,0.00558660670864,0.0103159000060845,0.00569212403634523,-0.00165016539095802,-0.000479271516483063,0.0199618494141152,-0.00805991697710029,0.00211864486028538,-0.0160483968854473,0.00548375835625629,0.0107450890550831,0.00351037219347309,0.00946752633839936,0.00270311022078489,-0.00214087001058375,0.0225882293739634,0.00339697316943639
2013-03-06,0.00343761081046355,-0.0205733744265311,0.0126637403650184,0.0137777447650041,0.0192961932714057,-0.0068702560307524,-0.0208406658718518,-0.000536912764575968,-0.00715641867125639,0.00538891190962706,-0.0115343615991703,0.000454265233808706,0.0064996256834175,0.0101664461584215,-0.00386897567996163,0.00300270468827803,0.000162826671368447,-0.00839346367437549,-0.00903675045390359,0.00206238794421993,-0.00990924706277169,-0.00679284513981619,-0.00327869146169824,0.00873769642820543,-0.00426288389775264,0.00432935139756549,-0.00701210508545635,0.000711490602764005,0.00246417347957171,0.014514042884254,-0.00903348509766783,0.00553075223922788,-0.0125489182797088,-0.00502957629279332
2013-03-07,0.00813012608325031,0.0142264862102312,0.0214352807200651,0.0098258941512912,0.00376821364043219,-0.00249257151388249,0.0126583968719235,0.00804941292794379,-0.000844238125280536,0.000717617540663417,-0.00175673503058282,0.0123347317437714,0.00541046542602438,0.00411994173972834,0.00167342511858313,0.0115217802205884,0.00228013128102567,-0.00518247758931642,0.00470844767002077,-0.00335354370783973,0.00997514505681952,0.00267152557189897,0.0159830031121666,-0.012630779930527,0.00106666676780245,0.00862711879495629,-0.00780644089282953,0.00318866523496485,-0.00415261432449193,0.0137459209046351,-0.0056031039298102,0.0025273812947884,0.0105246260904782,-0.002314558838999
2013-03-08,-0.00468071733889152,0.00445748462391265,-0.0285850413958926,0.0151092880833198,-0.000457980314851875,-0.000382482314855926,0.00617667189172892,-0.00910801903072748,-0.00377913529766748,0.00321946262697309,-0.00357741544103962,-0.0188434364308696,0.00252242953152825,-0.0170001796911918,0.00448632425867289,-0.0077389016061612,-0.00275951802415861,0.00752934610062316,-0.00614496782728781,0.0104846888093684,0.000815993517329359,0.00746721523418841,0.039189968045594,-0.00995724331945547,-0.00888894741724604,0.0122556348088563,0.00234283590177267,-0.00495400871640392,0.00220507255831398,-0.00282725661892823,0.00362373943272976,0.0029209284276637,0.044350274318012,-0.00369029326058734
2013-03-11,0.018679662551556,0.0187184356661762,0.00577797727988863,0.0167359059253951,0.0050401023073243,0.00686370664085704,0.0111525319504749,0.0291720500664691,-0.00295920740147787,0.0127978995227001,0.00375644168607496,0.0055601124435049,0.000190421784827566,0.00740401346251126,0.00665134199386584,0.00496476047100441,0.00211159016167967,0.0143425342040029,0.000181603559928793,0.0137057983039175,0.0114193736830727,0.00673565211954357,0.0150072764388601,0.0163957026915333,-0.00250851233495892,-0.0194842538962694,0.000393933430345632,0.00319092630260828,0.00427544863231219,0.00226116546313716,0.0148106529547119,-0.00586757760541571,-0.0103998337396571,-0.00150612748399877
2013-03-12,0.0234997759158982,-0.0165972795462714,-0.00828366380069883,-0.00827239843156594,-0.00276116144132817,-0.00172661913398763,-0.0105492756168767,0.00991916250773722,-0.00765961191676431,0.00388487156437856,-0.00373884818617504,-0.00950359438601081,0.00547685617150042,-0.000923787594563772,0.000764039257847656,-0.00139123544252462,0.00340771120841589,0.00678399888211758,0.000363174145992687,-0.0139897995731476,0,0.0112616501088469,0.00177417357398382,-0.00840155284597758,0.00251121208201188,0.0152176218192003,0.00472070113493739,-0.0103258884365822,-0.000259134492250735,0.00395369054982811,-0.0010425200139989,0.00504202748824808,-0.0211438336013538,0.00887075076603568
2013-03-13,0.0235304974101943,-0.000233660322681039,0.00165975141836447,0.00191795477014637,-0.00347021747900722,0.0129377755932709,0.0253805019437475,-0.00526594160528694,0.00213083396200951,-0.0109832813581054,-0.00313307120565866,-0.000789629573173341,0.00880931931752155,0.00439662862579359,0.000381995293369905,-0.00259034232412328,0.00549896258708724,0.0282528139571966,-0.00163324598505016,0.00508906950747123,0.00806455983673049,0.00356845864573996,0.0176638455859887,0.00112195681016387,0.00161333726846683,0.0261243138415686,0,0.00321716095177554,-0.00350945963627539,0.0200787559738973,0.00953665400894608,0.0149815536156169,0.0259498877139122,-0.00325335789191689
2013-03-14,0.0167549684376177,-0.000762021902533294,-0.000825423076167547,0.00846386770840104,-0.00508201601969787,0.00357378354598259,-0.00367872885746255,0.0140590704128206,0.00592719770826734,0.00391389932113631,-0.00661191446144085,0.0114272032584629,0.0170584811757004,-0.00414842724456448,0.00545098643245699,0.0148150857851407,0.00450959050597506,0.00367422336188433,-0.00705693691324188,-0.00458132641456267,0.00719715221848581,-0.00307947655417245,-0.000746361522394286,-0.0098899435018396,0.00480984271003834,-0.022673009237598,-0.00547517988808882,0.00249332275205125,0.00674188992132719,-0.00110617328170271,-0.00192864090640549,0.00617667189172914,0.0125909653685125,-0.00883818384855635
2013-03-15,-0.0289875368732522,0.0129983019734553,0.00398565693020361,-0.00548640329562787,0.0163240778571817,0.00467683950395182,-0.00933132742888419,-0.0235551325028849,0,0.00890160764829546,-0.00514184996295933,0.0227972902417197,-0.00213804404011415,-0.0109341556959706,0.00722390822860669,0.00100010009335954,0.00273686076010759,0.00814336747717192,0.00819602074584356,-0.0056526358117086,-0.0112450984155023,-0.00262937883052375,0.00473757275583187,0.00591448493912853,0.000178364398938862,-0.0235253014720262,-0.00866488288572371,0.00644470544264196,-0.00964679622908189,0.00956406727665897,-0.00373552918508747,0.00492814139078772,-0.00580085416527082,-0.00700985620736533
2013-03-18,0.0305414825810326,0.0318143039082438,0.0217312374621093,0.00433464051044025,-0.00322506614479557,0.01121507082014,0.0274160473380256,0.000534616425457487,0.00344679358908052,0.00321486256528117,0.00345985869940548,-0.00380977864903985,0.00145502360747978,0.000941176540063906,0.00114263962156028,0.00648431856608319,0.00482859460619546,-0.0075936742528105,0.00054899809229552,0.00725391781821621,0.0217312374621093,0.00748343866537629,-0.0116811891970132,-0.00343210495919865,0.0078599904473771,0.0229446089379418,-0.000796495462259752,0.0107566472797039,0.00341970608152554,0.00340897496603122,0.00360144446890747,0.00495459312468339,0.0168071183163812,-0.000553480019664281
2013-03-19,0.0180401765577345,-0.0109628201894235,-0.00627453038938851,-0.0153865859243065,-0.00879024859661685,0.00701239264005041,0.00728158557126283,-0.0870599666740494,0.000858000910636809,0,9.87573688638036e-05,-0.0250137440243617,-0.00322754449086649,-0.00566039247171037,-0.00152052740902228,-0.00910476699291909,0.00112116613009666,-0.0216707014516292,-0.000729793865632701,-0.0135066988393648,0.00316957476127904,0.00264327920333535,-0.0202182190896622,0,0.00213143952807004,-0.025206454814474,-0.00719140134810756,-0.003922272812338,0.012659222890518,-0.00794555825981917,-0.00824159905863132,-0.00659796208003943,0.0142520227072014,0.000414164429196303
2013-03-20,0.00582073820380987,-0.0117419865739326,-0.00039115979376125,-0.00108424601319066,0.00184757558330036,0.0067315818645794,0.0213151941990469,0.00927005479628651,-0.0114432272223428,0.033075251681786,-0.00260107853772535,0.000732966882723207,0.00139593340801154,-0.00611910593726533,0.00340415130474038,-0.00911952819359555,0.00857420305270018,0.000641779891532842,0.0045310453596001,-0.00156087440639036,0.0086376665816714,0.0201787262146273,-0.011605546120308,0.00272356046704052,-0.000882534696765991,0.00235458630754676,0.00238000905681133,0.00425080342519457,0.00374508089304133,0.00564973254211913,0.0228809155339603,-0.00703499694287196,0.0164421262639418,0.00246913705692111
2013-03-21,-0.012277266167232,0.00555846839448419,-0.0110760625992067,-0.0149223747713788,-0.00764822083825684,-0.0036529720986917,-0.00592068040972779,0.00680274732275262,-0.00556627427332177,-0.009732436918231,-3.69418911481888e-05,-0.0265397190090094,-0.00329241631312518,0.00142687301260003,-0.00139126057981471,-0.00905915192844249,-0.00477403834796055,-0.000215354797860397,0.000726480235365932,-0.0115851743352296,0.00313972000466762,-0.00118497466170598,-0.00602648227705882,-0.00591987156888152,0,-0.00170249439196362,-0.0104125890724602,-0.00213219696984082,-0.0027161628287777,-0.0108232329678495,-0.00102812669701258,-0.00208550649102137,0.00403288897767571,0.00356164760066879
2013-03-22,-0.0141345109349049,0.0159970415866966,-0.00476569607301435,-0.00661086585693901,-0.0086372897812011,0.00873367996875463,-0.0189691520672946,0.0162696435859702,0.00214178706847502,-0.0139001094363976,-0.0054521160519117,0.00061410393932938,-0.000612788442188227,0.00847462699097224,0.00793205291990399,0.00307976837207976,0.00887345388121933,0.0108531562393902,0.0057751468939678,-0.00263991705586978,0.00623540601728407,0.00752944733648524,0.00365249558157447,0.000911577091383557,0.00212615246642876,-0.00987769546938245,0.0016038495819744,0.00920360478943246,0.00116542583601971,0.00171184064627639,0.00263427636603497,0.00456906298510278,-0.0140211052236496,0.0125992318955144
2013-03-25,-0.0190936588155797,-0.00239198122039452,-0.0223294763980887,-0.028145902253592,-0.00143781476962736,0.000542642683117423,-0.0284092844061378,-0.0313927124078628,-0.00899556290857787,-0.00813443919503813,-0.00341547146898508,-0.0127849412297635,-0.0085050597731675,-0.0112836176020274,-0.00188076038136465,-0.0106602075521065,-0.00220715839247558,-0.00365788465953006,-0.00143729812741969,0.000262363900232438,-0.00697406933607344,-0.000943841504706313,-0.0176444639797088,-0.00593338116784164,-0.00495927335935035,-0.00903096417988236,-0.0112180663612771,-0.0102456292824983,-0.00766486376804864,-0.00284981669076046,-0.00466677236060731,-0.00580673551963984,-0.00531500391426467,0.0095309131430511
2013-03-26,-0.00964443883066596,-0.00929083898979106,-0.0137487001917202,0.00312779522198803,-0.00454709410963067,-0.00433135490367431,0.00302572091653711,-0.018952629728762,-0.0064669335100236,-0.00460748644267275,-0.00132838063169789,-0.0118713872551598,0.00278216763998029,0.0225355105308173,0.011444334385188,-0.00205381053914863,0.00784317746102588,0.00149909011905095,0.00695251931488166,-0.00443807020057937,0.0061967665375114,-0.00971686754181007,0.00415585013717232,0.00996159471475781,-0.00301445391845944,0.0352942416104046,0.00481155699722212,0.0119593405694254,0.00492165220891867,0.00340909421077287,0.00277311715334085,0.00206739788335286,-0.00345423486808756,-0.00213760936439531
2013-03-27,0.0102626919451272,-0.00964170706685218,0.00738616406772877,0.000674991588233346,0.0072272056326521,-0.00109051264896554,0.0133497128193095,0.00168776411371961,0.00346921423401132,0.000356442705609456,-0.00499582279730256,0.0133462419528947,-0.000331871521358301,0.00966635835079025,0.00877469635480657,-0.00896119365468411,0.0123044929083006,0.00214822853828961,0.00604984051629037,0.00551544405389066,0.0253372479197499,-0.0011974615249586,0.000262088849619725,-0.000680040828655514,0.0081401971345171,0.00315837258226701,0.0159365922628126,0.00419874654634976,0.00103869134241135,-0.00113649679993054,0.00814313064548741,0.00414422474602649,0.0228384711444752,0.00630493737958971
2013-03-28,-0.00176626481008119,-0.0160446432711688,-0.00491401480242915,-0.00473560474583424,0.00263567901471243,0.000727669670093064,-0.0108434797417071,0.00396264317000453,-0.000864677961353806,-0.00716335441356407,-0.0122666195827277,-0.0065702813659301,0.0164019464107012,-0.000686734604074909,0.00196439596625351,-0.00797485863475887,-0.00385411851055235,-0.00734344552715771,0.00494264024758917,-0.00368518448118242,0.0172095530519298,0.00383142231155609,-0.000788747247411536,0.00339943670146401,0.0100132588949731,-0.00773626993448982,0.0165033215144779,0.00695413094569908,0.00142847891312322,0.00794555825981914,-0.0107527917762617,0.024471041651515,-0.00839948941997647,-0.000133627313621794
2013-04-01,-0.0207784263825254,-0.0298363065461788,0,-0.0120305616257214,-0.0100311325966285,-0.00402635975863999,-0.0110160232734301,0.0171714282488024,0.00216872780730495,0.0054102927282477,0.00774345427897189,-0.00430460847122768,-0.00197563449178986,-0.0111370060627821,0.00661280881477323,0.00587126870080622,-0.00249961073750004,-0.0124387855830207,-0.00105932213295941,-0.00743497848751787,-0.0179780122954083,-0.00359669492153564,-0.0105709229600106,0.00792307483732743,-0.00104803503042598,-0.0456435536929689,-0.0309425717090557,0.00312554517338884,0.0109997873889971,-0.022191522329314,0.00525702145280154,-0.00445254732769642,-0.00964017748463847,0.0057169603292291
2013-04-02,-0.0459422814920685,0.0051124947560438,-0.00738010729762253,0.00295152899023335,0.0123282737329957,0.0129363196031212,-0.0303253297149123,-0.0116165068862463,0.00731028841412511,-0.00107353740852419,0.0105094996587097,0.00965926331833312,0.00674033632209296,-0.00302501685009567,0.00837942846982211,0.00560807368648192,0.00280374015442957,0.00131348530267556,-0.00229824197331836,0.0113742794841965,-0.0394330177201434,0.00333651405808179,0.00736457826220807,0.00894660407188377,0.00731838080767992,-0.0399953913601578,-0.0117434028247484,0.00893476734189567,0.0142859572474764,0.00928619557616901,-0.00188692994516473,0.000808407481374461,-0.0397049651570119,0.00620177484235406
2013-04-03,-0.0185013251789122,0.00143671429076903,-0.0254977240592181,-0.0340035072623476,-0.00390800224284384,-0.0183054717927057,-0.0284379353205335,-0.0178216846763279,-0.0163867401147726,-0.00716848947861252,-0.00896235253717616,-0.0210446928918029,-0.00777557901341313,-0.0188240852456355,-0.00813061939164514,-0.0248748069923018,-0.0151766974645022,0.0249636376246465,0.00317125001501706,-0.00605504021895198,-0.0114966578464707,0.0085288363475205,-0.0255129437220007,0.00796816964917688,-0.00663062977197582,-0.0421926859283537,-0.0109900228585265,-0.00686580108661607,-0.00968160428590168,-0.0340408454564391,-0.000294160908136706,-0.0105735023304637,-0.0309196736799752,-0.00407065101521074
2013-04-04,0.0370051959935544,-0.0140233145113215,0.0109474777551851,0.00562721297327512,0.00142687301260003,0.0186000985912142,0.0226269509290258,-0.00549372496359152,0.0030375375926242,-0.000360425305758094,-0.0114800308735337,-0.00369970056573014,-0.00688552050679069,0.00402987389036289,0.00255148671315789,0.0112229870411896,0.00595426390921119,0.0235552425966379,0.00140622276644536,0.0182868209773825,0.020521635720797,0.0274627452246067,0.00401983658015591,-0.00154338030856864,0.00719490688239972,-0.00407353023747627,0.0127390257774297,-0.000685635954182222,0.00191168094923275,-0.00238948739738158,0.00876045900536134,0.0109913583642824,0.0186019831701757,0.00223346345225544
2013-04-05,0.0356139936406196,-0.00306689180676667,0.0253820732714172,0.0297331954987804,0.0176216013498194,0.0146648776392852,0.0246231223016114,0.0121775932232344,0.00568556090941784,0.00510019320484013,-0.00383656201648705,0.0216681006383906,0.00148144635347294,0,0.00305194645729706,0.0236547460169057,-0.000157121533829368,0.00980706869043253,0.000531302589315451,0.00574714225556785,0.0165293019512107,0.0108910820477617,0.0179290418372922,0.001996230007475,0.0168661763409074,0.00694500560384213,0.031800478249867,0.00482260665993116,0.00448402519299047,0.00363196525156458,0.00845979374447498,-0.0124071070470535,0.0301739555366342,0.0110571088345199
2013-04-08,0.00126342404677192,0.00319625473313849,0.0173486383346131,0.0115448061285429,-0.00581678809258596,0.0140960492630595,0.0223510828368082,-0.00346821156892738,0.00303227436151927,0.00326738355666915,-0.00502073647378944,-6.95289414500314e-05,0.00119505738546996,0.00952841892220877,-0.00197068668286,0.014514042884254,0.00627256251372887,-0.00166458631860833,0.0065330858303707,0.0160334440641772,0.00776401415622094,0.0146556321340776,-0.00684652818186102,0.00861217644934226,-0.0048848666569778,-0.0168443227202423,-0.00321285416932539,0.00619197024792098,0.00853997924911862,0.0149748231063304,0.00521136095466298,-0.00921279547950058,0.0222081805503907,0.0155163162511397
2013-04-09,-0.0232934673951589,0.00145358401255239,0,0.00456726073679811,0.0158619043004665,0.000530363311291787,-0.0246926125903714,0.00517093941623213,-0.00820561719245236,-0.00867998216419216,0.00276863346218139,0.0151288815963002,-0.00162376462440417,0.0298668956744639,0.00319449835488853,-0.00123178007773376,-0.00156445588854845,-0.0158999165494659,-0.00386983772301504,-0.00538808231045018,-0.00232288141613964,-0.00479726790955997,0.0127875501175948,-0.00482245564141322,0.0301702691223016,0.0352760025557023,0.0151578490513665,0.00275197972099333,-0.00713015498459108,0.00413345731710725,-0.00665222988187465,-0.0037934713562976,-0.0216151610249655,0.0113286484481646
2013-04-10,0.00253807242847087,0.0175744098659306,0.000812017909011457,0.018591643123863,0.0188063840745919,0.00634028189458317,0.0218769082778059,0.0221537035179417,0.0205662775814768,0.0242609116378895,0.00923017118048448,0.0145574750335595,0.000660595503662287,0.0245578507816642,0.00231919542462279,0.00631430960357238,0.00901607226783821,0.0060777720360371,0.00644545389661697,0.00359527865443326,0.0107942451308804,0.00951309552570215,0.0114805692950833,0.0200545804683861,0.0237270947048622,-0.011553991029061,0.0149197899088337,0.0144759302790917,0.00950999369162793,0.0197451246366659,-0.00217596372213284,-0.00718060107486061,0.0101079027708257,-0.0116930339665124
